sample_id,image_path,gridsat_slot,time_offset_h,missing_fraction,bt_mean_k,bt_min_k,cold_cloud_fraction,central_cold_cloud_fraction,pixel_sha256,dhash,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_03925,data/processed/classification/VSCS/CLS_03925.png,2019-11-03T15:00:00Z,0.0,0.0,286.36,193.48,0.03543,0.13136,b968fdd6ce68a634214e17cd448f1badff616fca5bdf4de75ad4db5205961706,e73d7b717171e1d9,2,VSCS,Very Severe Cyclonic Storm,2019301N05081,MAHA,NI,AS,north_indian_ocean,arabian_sea,2019-11-03T15:00:00Z,17.8,65.5,TS,88.0,VSCS,75.0,newdelhi,2,75.0,True
CLS_03926,data/processed/classification/VSCS/CLS_03926.png,2019-11-04T09:00:00Z,0.0,0.0,261.89,181.25,0.16574,0.2726,51b7f2f8e02a6f440f3e258e80ec042cd429f034cf262ac76b4ccfc981bffe5e,df7cfef3f7cbbae8,2,VSCS,Very Severe Cyclonic Storm,2019306N10162,HALONG,WP,MM,pacific_ocean,western_pacific,2019-11-04T09:00:00Z,18.0,153.0,TS,80.0,VSCS,,,1,80.0,True
CLS_03927,data/processed/classification/VSCS/CLS_03927.png,2019-11-05T15:00:00Z,0.0,0.0,286.01,195.92,0.03326,0.12935,96f7c44f97197599f07c09bbd2f39d487c9222a6befe4c3259f91842d9d3c3f7,b1be3cb0b1e38624,2,VSCS,Very Severe Cyclonic Storm,2019301N05081,MAHA,NI,AS,north_indian_ocean,arabian_sea,2019-11-05T15:00:00Z,19.8,64.3,TS,78.0,VSCS,70.0,newdelhi,1,70.0,True
CLS_03928,data/processed/classification/VSCS/CLS_03928.png,2019-11-07T18:00:00Z,0.0,0.0,255.98,182.46,0.28621,0.75598,453973d3e7602e584fcce30804d9b5a113a247726ff5f2d02623bf99860a5031,f8b8b0e1f1e267bb,2,VSCS,Very Severe Cyclonic Storm,2019302N11118,BULBUL:MATMO,NI,BB,north_indian_ocean,bay_of_bengal,2019-11-07T18:00:00Z,16.3,87.8,TS,65.0,VSCS,55.0,newdelhi,1,55.0,True
CLS_03929,data/processed/classification/VSCS/CLS_03929.png,2019-11-08T06:00:00Z,0.0,0.0,265.07,184.81,0.19807,0.53893,6084c3f2471bc68130c4ec1952e14292c8da22ea89d0275f070cdc3fc16046fa,7ff670f0f0f0e1c5,2,VSCS,Very Severe Cyclonic Storm,2019308N13114,NAKRI,WP,MM,pacific_ocean,western_pacific,2019-11-08T06:00:00Z,12.6,116.5,TS,65.0,VSCS,65.0,tokyo,1,65.0,True
CLS_03930,data/processed/classification/VSCS/CLS_03930.png,2019-11-08T09:00:00Z,0.0,0.0,262.08,188.87,0.19596,0.5858,f078a10a738d220d906ced40f152498b19be8cfd6a393b557056d6c7cf71b02c,e4d8f8b1f0f3e63e,2,VSCS,Very Severe Cyclonic Storm,2019302N11118,BULBUL:MATMO,NI,BB,north_indian_ocean,bay_of_bengal,2019-11-08T09:00:00Z,18.2,87.8,TS,80.0,VSCS,70.0,newdelhi,1,70.0,True
CLS_03931,data/processed/classification/VSCS/CLS_03931.png,2019-11-09T00:00:00Z,0.0,0.0,269.02,182.47,0.1284,0.4787,c9066236772f3403c25543cb6083d99304b6ababaca49397fc81146a87f83daa,fa3470f0f0717b73,2,VSCS,Very Severe Cyclonic Storm,2019302N11118,BULBUL:MATMO,NI,BB,north_indian_ocean,bay_of_bengal,2019-11-09T00:00:00Z,20.0,87.6,TS,75.0,VSCS,75.0,newdelhi,1,75.0,True
CLS_03932,data/processed/classification/VSCS/CLS_03932.png,2019-11-09T21:00:00Z,0.0,0.0,277.22,196.87,0.03564,0.13379,64e213bff4cb50639af3a31b35d88b2c719c41e7e411139ebc92eaad49b5d36d,d3ee78f0f1e54d55,2,VSCS,Very Severe Cyclonic Storm,2019302N11118,BULBUL:MATMO,NI,BB,north_indian_ocean,bay_of_bengal,2019-11-09T21:00:00Z,21.8,89.1,TS,83.0,VSCS,50.0,newdelhi,2,50.0,True
CLS_03933,data/processed/classification/VSCS/CLS_03933.png,2019-11-17T03:00:00Z,0.0,0.0,280.45,213.75,0.02089,0.07538,b2235cfe9ab78da5e9a3d6076fe95dbfc642e4361f825c6ae744c9fd3bcda3eb,9c187c7030f24e9a,2,VSCS,Very Severe Cyclonic Storm,2019314N12172,FENGSHEN,WP,MM,pacific_ocean,western_pacific,2019-11-17T03:00:00Z,26.9,153.8,TS,65.0,VSCS,,,1,65.0,True
CLS_03934,data/processed/classification/VSCS/CLS_03934.png,2019-11-19T03:00:00Z,0.0,0.0,269.55,189.83,0.14459,0.2868,526ddb88b0a204b25387bdcf513e09d3620bcec0604848a6c567373356341051,9a3478f1b3b38f1e,2,VSCS,Very Severe Cyclonic Storm,2019314N14136,KALMAEGI,WP,MM,pacific_ocean,western_pacific,2019-11-19T03:00:00Z,19.3,122.5,TS,88.0,VSCS,,,2,88.0,True
CLS_03935,data/processed/classification/VSCS/CLS_03935.png,2019-11-21T03:00:00Z,0.0,0.0,267.0,182.75,0.16225,0.32988,58dd6e8ea03002f7fd9a6b30620b21009cc0cf2a6796391dea54785055345584,5ffcbaf4b4b9848e,2,VSCS,Very Severe Cyclonic Storm,2019322N11144,FUNG-WONG,WP,MM,pacific_ocean,western_pacific,2019-11-21T03:00:00Z,20.3,124.5,TS,65.0,VSCS,,,1,65.0,True
CLS_03936,data/processed/classification/VSCS/CLS_03936.png,2019-11-25T06:00:00Z,0.0,0.0,268.99,187.64,0.108,0.31479,ac5dffe836b2c4daac3782599c1ec1360f4bfdc5135cb3e0f53d6b949db9abdd,6433e9f4d1cee632,2,VSCS,Very Severe Cyclonic Storm,2019326S08163,RITA,SP,MM,pacific_ocean,southern_pacific,2019-11-25T06:00:00Z,-12.2,170.2,TS,65.0,VSCS,,,1,65.0,True
CLS_03937,data/processed/classification/VSCS/CLS_03937.png,2019-11-30T18:00:00Z,0.0,0.0,259.33,182.21,0.17898,0.41337,e0bb4afeb4356643321b1faace44d2137a4577998f7d1de557228d0d05f22b46,eedcb66061a0e9e1,2,VSCS,Very Severe Cyclonic Storm,2019329N09160,KAMMURI,WP,MM,pacific_ocean,western_pacific,2019-11-30T18:00:00Z,13.2,132.4,TS,65.0,VSCS,75.0,tokyo,1,75.0,True
CLS_03938,data/processed/classification/VSCS/CLS_03938.png,2019-12-05T12:00:00Z,0.0,0.0,277.54,188.02,0.10435,0.38089,8e1f9f6ddd56a9e4cdc37ebfb3766f9e8c9c6b204dee6c5671e704c78c8f216c,4669797071f9bcdc,2,VSCS,Very Severe Cyclonic Storm,2019337S04065,AMBALI,SI,MM,south_indian_ocean,,2019-12-05T12:00:00Z,-9.3,62.8,TS,70.0,VSCS,67.0,reunion,1,67.0,True
CLS_03939,data/processed/classification/VSCS/CLS_03939.png,2019-12-07T00:00:00Z,0.0,0.0,280.57,185.08,0.04828,0.16852,9a5cb3830b4f1f30176cd05064777a1092cce90dee9954d5d660a2cad4803a28,1c41e4f032d87872,2,VSCS,Very Severe Cyclonic Storm,2019336S06055,BELNA,SI,MM,south_indian_ocean,,2019-12-07T00:00:00Z,-9.2,47.8,TS,75.0,VSCS,55.0,reunion,1,55.0,True
CLS_03940,data/processed/classification/VSCS/CLS_03940.png,2019-12-07T00:00:00Z,0.0,0.0,282.8,188.08,0.05878,0.19728,83231952ca58359a102a422ab31c05bfebb9575a1a416b5be67d979d99675bae,8c6d267230585c2e,2,VSCS,Very Severe Cyclonic Storm,2019337S04065,AMBALI,SI,MM,south_indian_ocean,,2019-12-07T00:00:00Z,-12.0,63.0,TS,75.0,VSCS,53.0,reunion,1,53.0,True
CLS_03941,data/processed/classification/VSCS/CLS_03941.png,2019-12-10T00:00:00Z,0.0,0.0,270.26,193.27,0.08286,0.16479,1965d1d1769bd332a24493345d78e26bde25da119cfea4f15c229087d4a79c3b,1627323270623e0e,2,VSCS,Very Severe Cyclonic Storm,2019336S06055,BELNA,SI,MM,south_indian_ocean,,2019-12-10T00:00:00Z,-17.3,44.6,TS,85.0,VSCS,55.0,reunion,2,55.0,True
CLS_03942,data/processed/classification/VSCS/CLS_03942.png,2019-12-27T15:00:00Z,0.0,0.0,259.04,188.28,0.21531,0.52734,e3b861a4c9a57459673cf6b2185f74c906c6b8fbb0b06b4865bcb81ac6da7e55,bcdee6f2f0786cf0,2,VSCS,Very Severe Cyclonic Storm,2019359S08175,SARAI,SP,MM,pacific_ocean,southern_pacific,2019-12-27T15:00:00Z,-19.0,176.4,TS,65.0,VSCS,,,1,65.0,True
CLS_03943,data/processed/classification/VSCS/CLS_03943.png,2019-12-28T12:00:00Z,0.0,0.0,265.39,185.73,0.17358,0.37237,85fd78518c41023723b21679cc1974511b05c3e78dfe4c8c1628ad130c5be6fb,aebef66270781f07,2,VSCS,Very Severe Cyclonic Storm,2019359S08175,SARAI,SP,MM,pacific_ocean,southern_pacific,2019-12-28T12:00:00Z,-20.0,178.2,TS,75.0,VSCS,60.0,nadi,1,60.0,True
CLS_03944,data/processed/classification/VSCS/CLS_03944.png,2019-12-29T00:00:00Z,0.0,0.0,268.62,187.06,0.10948,0.32402,971ee3f8abb032d0b8f74372a711465b9bab4a3c6ac44a0f7f46884bb95a5a2b,b9f7d9b0f2711ccf,2,VSCS,Very Severe Cyclonic Storm,2019359S08175,SARAI,SP,MM,pacific_ocean,southern_pacific,2019-12-29T00:00:00Z,-20.2,179.1,TS,70.0,VSCS,60.0,nadi,1,60.0,True
CLS_03945,data/processed/classification/VSCS/CLS_03945.png,2019-12-29T12:00:00Z,0.0,0.0,260.73,189.66,0.23512,0.40467,5d9674f3790a4c3250ba5ee0626639e95bc4d1d52ad7b29e7e01375037c17c89,7c9ee6e2f0f8fc1f,2,VSCS,Very Severe Cyclonic Storm,2019359S08175,SARAI,SP,MM,pacific_ocean,southern_pacific,2019-12-29T12:00:00Z,-20.4,180.4,TS,65.0,VSCS,60.0,nadi,1,60.0,True
CLS_03946,data/processed/classification/VSCS/CLS_03946.png,2020-01-01T00:00:00Z,0.0,0.0,265.51,201.0,0.20372,0.36379,01896965ebdb7648ced6a6df83f97d417ed6f1a17ed158362286fb7c8ba48369,67337979f0787cb0,2,VSCS,Very Severe Cyclonic Storm,2019352S14070,CALVINIA,SI,MM,south_indian_ocean,,2020-01-01T00:00:00Z,-25.3,60.0,TS,75.0,VSCS,65.0,reunion,1,65.0,True
CLS_03947,data/processed/classification/VSCS/CLS_03947.png,2020-01-12T18:00:00Z,0.0,0.0,262.66,179.16,0.19994,0.4774,9d2a17d6c7499e4367df54878292e69f17e24f78c12909c101d250407617ea6f,f073d3e2e0e0dcd9,2,VSCS,Very Severe Cyclonic Storm,2020005S08133,CLAUDIA,SI,WA,south_indian_ocean,,2020-01-12T18:00:00Z,-15.7,118.8,TS,65.0,VSCS,70.0,bom,1,70.0,True
CLS_03948,data/processed/classification/VSCS/CLS_03948.png,2020-01-13T18:00:00Z,0.0,0.0,271.24,181.62,0.11728,0.37402,49266d7d0a688dbff984458ca8b35834bcb7f45f4ea7314eaf538c3912fd5a37,0e46e1f3f2e47c1e,2,VSCS,Very Severe Cyclonic Storm,2020005S08133,CLAUDIA,SI,WA,south_indian_ocean,,2020-01-13T18:00:00Z,-17.6,112.4,TS,85.0,VSCS,75.0,bom,2,75.0,True
CLS_03949,data/processed/classification/VSCS/CLS_03949.png,2020-01-17T15:00:00Z,0.0,0.0,236.79,181.0,0.52556,0.78331,7fea667073d005cc74b9d75f1e3abdcd85c47195500cbd6dafae3126ebc30098,c6b4f4e5f4bbfeff,2,VSCS,Very Severe Cyclonic Storm,2020015S12170,TINO,SP,MM,pacific_ocean,southern_pacific,2020-01-17T15:00:00Z,-17.2,182.1,TS,70.0,VSCS,,,1,70.0,True
CLS_03950,data/processed/classification/VSCS/CLS_03950.png,2020-01-18T03:00:00Z,0.0,0.0,243.31,185.99,0.48735,0.58053,fda5aab83d639924f7adcd46a345043749ec63b16c4c1df148e14888039464da,88ec74f0f1ff7e3f,2,VSCS,Very Severe Cyclonic Storm,2020015S12170,TINO,SP,MM,pacific_ocean,southern_pacific,2020-01-18T03:00:00Z,-19.6,184.5,TS,85.0,VSCS,,,2,85.0,True
CLS_03951,data/processed/classification/VSCS/CLS_03951.png,2020-01-18T15:00:00Z,0.0,0.0,247.11,182.46,0.35945,0.52793,148355fb4c3794118a473ed73974a177a1f59d4e394083ff4465de57b8f345e2,14ccf6f2f4fd39bc,2,VSCS,Very Severe Cyclonic Storm,2020015S12170,TINO,SP,MM,pacific_ocean,southern_pacific,2020-01-18T15:00:00Z,-22.2,188.1,TS,80.0,VSCS,,,1,80.0,True
CLS_03952,data/processed/classification/VSCS/CLS_03952.png,2020-01-19T06:00:00Z,0.0,0.0,253.28,199.34,0.26241,0.30598,4b2af41674a679f4668a114071925d5306cf6a207e24c057465d8c8837c5a144,aabefcf07a6fb7b7,2,VSCS,Very Severe Cyclonic Storm,2020015S12170,TINO,SP,MM,pacific_ocean,southern_pacific,2020-01-19T06:00:00Z,-27.2,192.6,TS,65.0,VSCS,55.0,wellington,1,55.0,True
CLS_03953,data/processed/classification/VSCS/CLS_03953.png,2020-02-07T09:00:00Z,0.0,0.0,271.09,185.1,0.12038,0.28047,e44d46df44655ddc0da75b0a81d1353fc74ebd270add93197f7bbcbabcc4439a,dae6e1f1f0f16830,2,VSCS,Very Severe Cyclonic Storm,2020034S17129,DAMIEN,SI,WA,south_indian_ocean,,2020-02-07T09:00:00Z,-18.3,116.9,TS,65.0,VSCS,65.0,bom,1,65.0,True
CLS_03954,data/processed/classification/VSCS/CLS_03954.png,2020-02-07T21:00:00Z,0.0,0.0,272.0,193.75,0.09085,0.31527,eca2d075540d5a32228b244e78fae341a264069a9224bb67477d749789d4c24c,b08a73f171f0f974,2,VSCS,Very Severe Cyclonic Storm,2020034S17129,DAMIEN,SI,WA,south_indian_ocean,,2020-02-07T21:00:00Z,-19.4,116.5,TS,88.0,VSCS,80.0,bom,2,80.0,True
CLS_03955,data/processed/classification/VSCS/CLS_03955.png,2020-02-10T21:00:00Z,0.0,0.0,265.26,185.22,0.1349,0.26609,c4299a03d77bc6d889b8eed2c82ac5feeb1bf8c23adeff100f925d1baab4051f,68bef2f1f3b1783e,2,VSCS,Very Severe Cyclonic Storm,2020037S13163,UESI,SP,MM,pacific_ocean,southern_pacific,2020-02-10T21:00:00Z,-18.5,162.6,TS,65.0,VSCS,,,1,65.0,True
CLS_03956,data/processed/classification/VSCS/CLS_03956.png,2020-02-11T15:00:00Z,0.0,0.0,268.13,185.94,0.08688,0.24047,2a1f2ce5f8df458ad8f885ab602266ea1881e2e25dd68b6fd18bfb26bbe82568,34e4e4b3f1703031,2,VSCS,Very Severe Cyclonic Storm,2020037S13163,UESI,SP,MM,pacific_ocean,southern_pacific,2020-02-11T15:00:00Z,-21.1,162.8,TS,75.0,VSCS,,,1,75.0,True
CLS_03957,data/processed/classification/VSCS/CLS_03957.png,2020-02-12T03:00:00Z,0.0,0.0,270.55,198.35,0.10024,0.24142,811102cdfb237f47bc947b03b0903c31740ec15f772794db83704d552ef1e34f,6f73fb7938786830,2,VSCS,Very Severe Cyclonic Storm,2020037S13163,UESI,SP,MM,pacific_ocean,southern_pacific,2020-02-12T03:00:00Z,-23.0,162.4,TS,73.0,VSCS,,,1,73.0,True
CLS_03958,data/processed/classification/VSCS/CLS_03958.png,2020-02-16T12:00:00Z,0.0,0.0,270.32,189.32,0.12637,0.34036,ac3f9ceb483e6527ee6d62eb51d1936a58d72fe255b5bea65b7556d8ecb15be0,af6273f1f27c381d,2,VSCS,Very Severe Cyclonic Storm,2020045S15075,GABEKILE,SI,MM,south_indian_ocean,,2020-02-16T12:00:00Z,-20.2,75.0,TS,85.0,VSCS,70.0,reunion,2,70.0,True
CLS_03959,data/processed/classification/VSCS/CLS_03959.png,2020-02-17T00:00:00Z,0.0,0.0,271.13,191.93,0.10633,0.17793,d3b0a28f60725cdb7952d15db33b77ac493820c5445b45b81499202c3332c435,33b321f1b1f9585c,2,VSCS,Very Severe Cyclonic Storm,2020045S15075,GABEKILE,SI,MM,south_indian_ocean,,2020-02-17T00:00:00Z,-20.2,75.3,TS,65.0,VSCS,50.0,reunion,1,50.0,True
CLS_03960,data/processed/classification/VSCS/CLS_03960.png,2020-02-24T21:00:00Z,0.0,0.0,284.69,187.92,0.048,0.13935,20788825141a11d84867a4d40c4b4f7dcc91f1de480f9eacac07cbb96d9c8ffa,490dcab173677311,2,VSCS,Very Severe Cyclonic Storm,2020053S12119,FERDINAND,SI,WA,south_indian_ocean,,2020-02-24T21:00:00Z,-15.1,117.3,TS,65.0,VSCS,,,1,65.0,True
CLS_03961,data/processed/classification/VSCS/CLS_03961.png,2020-02-26T18:00:00Z,0.0,0.0,281.16,191.03,0.04141,0.1113,b3546fa3461ef911502d1017678429d2ec9582afec88a4c4a851639a818ef308,8090ab3173f06820,2,VSCS,Very Severe Cyclonic Storm,2020053S12119,FERDINAND,SI,WA,south_indian_ocean,,2020-02-26T18:00:00Z,-16.5,114.7,TS,80.0,VSCS,70.0,bom,1,70.0,True
CLS_03962,data/processed/classification/VSCS/CLS_03962.png,2020-03-15T06:00:00Z,0.0,0.0,257.29,183.78,0.21795,0.61609,bbfa84bd4ed32f040d7167d8065e4db2d9278851ae1cdfc4fc4e1f88ea8565de,d8f4f3e1e9f9f198,2,VSCS,Very Severe Cyclonic Storm,2020073S14149,GRETEL,SP,MM,pacific_ocean,southern_pacific,2020-03-15T06:00:00Z,-21.6,163.5,TS,65.0,VSCS,55.0,nadi,1,55.0,True
CLS_03963,data/processed/classification/VSCS/CLS_03963.png,2020-03-16T09:00:00Z,0.0,0.0,274.3,187.99,0.12181,0.2697,08ab5a0b8439888bb6edb0a41ac0c05e2d5c8e289300213ed067fe9040a19616,cbc3f1b0b4f8bc9c,2,VSCS,Very Severe Cyclonic Storm,2020072S14054,HEROLD,SI,MM,south_indian_ocean,,2020-03-16T09:00:00Z,-15.7,54.6,TS,73.0,VSCS,,,1,73.0,True
CLS_03964,data/processed/classification/VSCS/CLS_03964.png,2020-04-03T12:00:00Z,0.0,0.0,259.4,182.84,0.27181,0.61722,f31ff5f8e06dc39ef313bbe4e9e473886fc3a754a712d4e682625431e6af634c,1464f8f07470f86e,2,VSCS,Very Severe Cyclonic Storm,2020092S12069,IRONDRO,SI,MM,south_indian_ocean,,2020-04-03T12:00:00Z,-18.6,74.3,TS,65.0,VSCS,55.0,reunion,1,55.0,True
CLS_03965,data/processed/classification/VSCS/CLS_03965.png,2020-04-03T15:00:00Z,0.0,0.0,254.81,184.56,0.27619,0.5384,72b8635015e6f25c5f7e5b1e57940e3f8bf8888dcf466474a17cad15d9cad93a,137279f3daf8edfb,2,VSCS,Very Severe Cyclonic Storm,2020092S09155,HAROLD,SP,MM,pacific_ocean,southern_pacific,2020-04-03T15:00:00Z,-13.2,163.5,TS,65.0,VSCS,,,1,65.0,True
CLS_03966,data/processed/classification/VSCS/CLS_03966.png,2020-04-05T12:00:00Z,0.0,0.0,266.03,195.13,0.13376,0.39722,87411c1685c83f878b3b88c7ab28b2d3f30a71ed98cba3a14adffbe5285ce1c3,b0f07cb870787c5c,2,VSCS,Very Severe Cyclonic Storm,2020092S12069,IRONDRO,SI,MM,south_indian_ocean,,2020-04-05T12:00:00Z,-24.7,86.3,TS,65.0,VSCS,48.0,reunion,1,48.0,True
CLS_03967,data/processed/classification/VSCS/CLS_03967.png,2020-04-09T09:00:00Z,0.0,0.0,266.19,193.32,0.09484,0.24166,ee72792a2e33edb0ab7bab3851f2400ac13ae832ac464c6772afc439d1c30cf6,f1f1f8f8f0f0f978,2,VSCS,Very Severe Cyclonic Storm,2020092S09155,HAROLD,SP,MM,pacific_ocean,southern_pacific,2020-04-09T09:00:00Z,-25.3,191.1,TS,88.0,VSCS,,,2,88.0,True
CLS_03968,data/processed/classification/VSCS/CLS_03968.png,2020-05-15T00:00:00Z,0.0,0.0,279.81,190.5,0.08584,0.26521,3b674f6eb5f8fd8573fb46117af1dc71e19229d45306f975ee4acd13e5230f45,7272727178f83331,2,VSCS,Very Severe Cyclonic Storm,2020129N07134,VONGFONG,WP,MM,pacific_ocean,western_pacific,2020-05-15T00:00:00Z,13.3,122.7,TS,65.0,VSCS,65.0,tokyo,1,65.0,True
CLS_03969,data/processed/classification/VSCS/CLS_03969.png,2020-05-17T09:00:00Z,0.0,0.0,249.19,183.67,0.40177,0.8484,1b71df207a5059104c2158cb0496b2beebc612b619204161a56ea30005b90ea6,cf7460c0e9f9b3f3,2,VSCS,Very Severe Cyclonic Storm,2020136N10088,AMPHAN,NI,BB,north_indian_ocean,bay_of_bengal,2020-05-17T09:00:00Z,11.6,86.2,TS,75.0,VSCS,65.0,newdelhi,1,65.0,True
CLS_03970,data/processed/classification/VSCS/CLS_03970.png,2020-05-20T18:00:00Z,0.0,0.0,255.94,190.43,0.1693,0.44604,de7fb8667dbc05334a36fb572fce61819d09a2dbb35bf5a8c8d974d1aaed7fbf,31eedaf270f8b462,2,VSCS,Very Severe Cyclonic Storm,2020136N10088,AMPHAN,NI,BB,north_indian_ocean,bay_of_bengal,2020-05-20T18:00:00Z,23.5,89.1,TS,70.0,VSCS,50.0,newdelhi,1,50.0,True
CLS_03971,data/processed/classification/VSCS/CLS_03971.png,2020-06-02T21:00:00Z,0.0,0.0,263.06,183.09,0.17373,0.37639,b6bb852cbca4945255abada52f24beb369b312a343a413204ebf71dac7c1a511,9efdbcf6f2e4ec18,2,VSCS,Very Severe Cyclonic Storm,2020153N13072,NISARGA,NI,AS,north_indian_ocean,arabian_sea,2020-06-02T21:00:00Z,17.0,71.9,TS,68.0,VSCS,45.0,newdelhi,1,45.0,True
CLS_03972,data/processed/classification/VSCS/CLS_03972.png,2020-06-03T09:00:00Z,0.0,0.0,268.1,189.67,0.16538,0.35533,7140b0bd5e45d1d16d5610667adb41b370caf3aba9172481c33d4d8c674744cb,bd3fb9b4f1e1f121,2,VSCS,Very Severe Cyclonic Storm,2020153N13072,NISARGA,NI,AS,north_indian_ocean,arabian_sea,2020-06-03T09:00:00Z,18.5,73.2,TS,78.0,VSCS,55.0,newdelhi,1,55.0,True
CLS_03973,data/processed/classification/VSCS/CLS_03973.png,2020-07-26T06:00:00Z,0.0,0.0,288.06,200.7,0.02044,0.08089,3cd171e61923af4f87ee946710aca3d19f8be1db4f238ca60493afd932e06bfd,e3eeb8b0f26f7131,2,VSCS,Very Severe Cyclonic Storm,2020202N15241,DOUGLAS,EP,CP,pacific_ocean,eastern_pacific,2020-07-26T06:00:00Z,20.1,-152.1,TS,80.0,VSCS,80.0,hurdat_epa,1,80.0,True
CLS_03974,data/processed/classification/VSCS/CLS_03974.png,2020-08-03T03:00:00Z,0.0,0.0,269.87,189.63,0.18913,0.38982,1101babec9e9a7052c5311fe4b893510a5b09af356b9346c2d3bd9c9048fd0d0,593d70f1f0b8180e,2,VSCS,Very Severe Cyclonic Storm,2020213N15131,HAGUPIT,WP,MM,pacific_ocean,western_pacific,2020-08-03T03:00:00Z,25.5,123.0,TS,65.0,VSCS,60.0,tokyo,1,60.0,True
CLS_03975,data/processed/classification/VSCS/CLS_03975.png,2020-08-10T18:00:00Z,0.0,0.0,261.72,188.69,0.18013,0.34828,2787522772b1e05f368fa8c57ee5cc68acbf31e8b5f845ef03f39d1dbe86e529,39f1e1b6b0f4e8e0,2,VSCS,Very Severe Cyclonic Storm,2020222N15117,MEKKHALA,WP,MM,pacific_ocean,western_pacific,2020-08-10T18:00:00Z,22.9,118.2,TS,65.0,VSCS,50.0,tokyo,1,50.0,True
CLS_03976,data/processed/classification/VSCS/CLS_03976.png,2020-08-11T21:00:00Z,0.0,0.0,284.68,197.72,0.03713,0.0755,0c8e8fb106eb27e37ceeab93d858c683f850ecb4ae2a5351ad3baa4dbb84040a,0c23313170629221,2,VSCS,Very Severe Cyclonic Storm,2020221N13262,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2020-08-11T21:00:00Z,22.0,-115.4,TS,85.0,VSCS,,,2,85.0,True
CLS_03977,data/processed/classification/VSCS/CLS_03977.png,2020-08-19T21:00:00Z,0.0,0.0,275.04,201.34,0.12105,0.19722,18d8a63ea0ccf4ba66a05bb9c6acd57e80cf83a6c312d5baca7acf2d5595adfb,0bb87df1f27d89db,2,VSCS,Very Severe Cyclonic Storm,2020230N11264,GENEVIEVE,EP,MM,pacific_ocean,eastern_pacific,2020-08-19T21:00:00Z,21.4,-109.9,TS,78.0,VSCS,,,1,78.0,True
CLS_03978,data/processed/classification/VSCS/CLS_03978.png,2020-08-20T12:00:00Z,0.0,0.0,275.07,201.85,0.08701,0.19195,166152e779ccd0548e6d9844315983576b8747b53cef72f877433566a52177ab,9cccd8f0f2bc79e1,2,VSCS,Very Severe Cyclonic Storm,2020230N11264,GENEVIEVE,EP,MM,pacific_ocean,eastern_pacific,2020-08-20T12:00:00Z,22.9,-111.2,TS,65.0,VSCS,65.0,hurdat_epa,1,65.0,True
CLS_03979,data/processed/classification/VSCS/CLS_03979.png,2020-08-24T12:00:00Z,0.0,0.0,273.34,190.49,0.11975,0.27947,9ddef89501cbc5c2bd4ab7283b2028afea917cd7a1571b3bb294395ac1cf0953,881670f030b99800,2,VSCS,Very Severe Cyclonic Storm,2020234N19123,BAVI,WP,MM,pacific_ocean,western_pacific,2020-08-24T12:00:00Z,28.3,126.2,TS,85.0,VSCS,70.0,tokyo,2,70.0,True
CLS_03980,data/processed/classification/VSCS/CLS_03980.png,2020-08-30T00:00:00Z,0.0,0.0,253.64,185.8,0.34297,0.69521,721008509b0934379adfcce247abb5617fc44411326f941fd4d24007f49e5f33,1f1b39b4b0d0d030,2,VSCS,Very Severe Cyclonic Storm,2020239N13134,MAYSAK,WP,MM,pacific_ocean,western_pacific,2020-08-30T00:00:00Z,17.3,129.0,TS,65.0,VSCS,75.0,tokyo,1,75.0,True
CLS_03981,data/processed/classification/VSCS/CLS_03981.png,2020-09-02T12:00:00Z,0.0,0.0,267.61,191.62,0.13915,0.42385,6f042f36ee357904f997e4dbff96a6daa9c5951d34c901ad358bbe49a27025aa,335040d079e1e163,2,VSCS,Very Severe Cyclonic Storm,2020244N25146,HAISHEN,WP,MM,pacific_ocean,western_pacific,2020-09-02T12:00:00Z,19.6,140.4,TS,65.0,VSCS,70.0,tokyo,1,70.0,True
CLS_03982,data/processed/classification/VSCS/CLS_03982.png,2020-09-29T12:00:00Z,0.0,0.0,270.34,197.51,0.13399,0.40698,709bc0a52b9ea6579f49b2ad4860db411f345f3758f57bc1b075178fe16eb5a2,8e1a3078343031d0,2,VSCS,Very Severe Cyclonic Storm,2020270N17159,KUJIRA,WP,MM,pacific_ocean,western_pacific,2020-09-29T12:00:00Z,36.6,156.4,TS,65.0,VSCS,60.0,tokyo,1,60.0,True
CLS_03983,data/processed/classification/VSCS/CLS_03983.png,2020-10-04T15:00:00Z,0.0,0.0,283.22,199.1,0.04484,0.16154,1e225c4af9bc0ebac1d59c2c9ef10b2858745a72bca33444ddc92d3775441e6e,061d38387833336b,2,VSCS,Very Severe Cyclonic Storm,2020272N12257,MARIE,EP,MM,pacific_ocean,eastern_pacific,2020-10-04T15:00:00Z,20.0,-128.8,TS,75.0,VSCS,,,1,75.0,True
