sample_id,label,class_code,class_name,storm_id,name,basin,subbasin,region,subregion,timestamp,latitude,longitude,nature,usa_wind_kt,imd_category_of_usa_wind,wmo_wind_kt,wmo_agency,usa_sshs,dataset_a_wind_kt,in_dataset_a
CLS_04258,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2000366S09068,ANDO,SI,MM,south_indian_ocean,,2001-01-07T09:00:00Z,-22.8,52.2,TS,108.0,ESCS,,,3,108.0,True
CLS_04259,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-09T12:00:00Z,-16.0,72.6,TS,90.0,ESCS,75.0,reunion,2,75.0,True
CLS_04260,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-12T09:00:00Z,-17.5,69.2,TS,90.0,ESCS,,,2,90.0,True
CLS_04261,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-12T21:00:00Z,-18.3,69.0,TS,100.0,ESCS,,,3,100.0,True
CLS_04262,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001003S09091,BINDU,SI,MM,south_indian_ocean,,2001-01-13T09:00:00Z,-19.1,68.7,TS,93.0,ESCS,,,2,93.0,True
CLS_04263,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001018S12086,CHARLY,SI,MM,south_indian_ocean,,2001-01-22T00:00:00Z,-18.1,75.0,TS,90.0,ESCS,80.0,reunion,2,80.0,True
CLS_04264,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001018S12086,CHARLY,SI,MM,south_indian_ocean,,2001-01-22T12:00:00Z,-18.8,72.9,TS,105.0,ESCS,100.0,reunion,3,100.0,True
CLS_04265,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001018S12086,CHARLY,SI,MM,south_indian_ocean,,2001-01-23T03:00:00Z,-20.4,70.6,TS,103.0,ESCS,,,3,103.0,True
CLS_04266,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-03-02T00:00:00Z,-21.2,179.1,TS,100.0,ESCS,95.0,nadi,3,95.0,True
CLS_04267,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001056S11163,PAULA,SP,MM,pacific_ocean,southern_pacific,2001-03-02T12:00:00Z,-23.0,182.3,TS,105.0,ESCS,90.0,nadi,3,90.0,True
CLS_04268,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001064S10052,DERA,SI,MM,south_indian_ocean,,2001-03-12T00:00:00Z,-29.4,41.0,TS,90.0,ESCS,80.0,reunion,2,80.0,True
CLS_04269,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001091S11111,WALTER,SI,WA,south_indian_ocean,,2001-04-05T06:00:00Z,-11.7,96.6,TS,90.0,ESCS,80.0,bom,2,80.0,True
CLS_04270,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-24T09:00:00Z,16.9,68.5,TS,110.0,ESCS,115.0,newdelhi,3,115.0,True
CLS_04271,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001141N14068,UNNAMED,NI,AS,north_indian_ocean,arabian_sea,2001-05-25T00:00:00Z,17.0,67.8,TS,90.0,ESCS,115.0,newdelhi,2,115.0,True
CLS_04272,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-28T00:00:00Z,13.9,-99.8,TS,95.0,ESCS,95.0,hurdat_epa,2,95.0,True
CLS_04273,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-28T12:00:00Z,14.4,-100.5,TS,110.0,ESCS,110.0,hurdat_epa,3,110.0,True
CLS_04274,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-29T06:00:00Z,15.3,-103.2,TS,125.0,SuCS,125.0,hurdat_epa,4,125.0,True
CLS_04275,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-30T00:00:00Z,15.9,-106.1,TS,110.0,ESCS,110.0,hurdat_epa,3,110.0,True
CLS_04276,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001146N14259,ADOLPH,EP,MM,pacific_ocean,eastern_pacific,2001-05-30T12:00:00Z,16.2,-107.8,TS,95.0,ESCS,95.0,hurdat_epa,2,95.0,True
CLS_04277,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001170N11138,CHEBI,WP,MM,pacific_ocean,western_pacific,2001-06-23T12:00:00Z,24.8,119.4,TS,90.0,ESCS,50.0,tokyo,2,50.0,True
CLS_04278,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001206N14134,TORAJI,WP,MM,pacific_ocean,western_pacific,2001-07-29T03:00:00Z,21.7,122.6,TS,90.0,ESCS,,,2,90.0,True
CLS_04279,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001206N14134,TORAJI,WP,MM,pacific_ocean,western_pacific,2001-07-29T18:00:00Z,23.8,121.3,TS,100.0,ESCS,60.0,tokyo,3,60.0,True
CLS_04280,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001212N10158,MAN-YI,WP,MM,pacific_ocean,western_pacific,2001-08-05T03:00:00Z,25.0,143.6,TS,115.0,ESCS,80.0,tokyo,4,80.0,True
CLS_04281,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001212N10158,MAN-YI,WP,MM,pacific_ocean,western_pacific,2001-08-07T06:00:00Z,29.0,147.4,TS,100.0,ESCS,70.0,tokyo,3,70.0,True
CLS_04282,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001225N18146,PABUK,WP,MM,pacific_ocean,western_pacific,2001-08-19T06:00:00Z,26.3,133.7,TS,90.0,ESCS,70.0,tokyo,2,70.0,True
CLS_04283,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001238N16139,WUTIP,WP,MM,pacific_ocean,western_pacific,2001-08-29T03:00:00Z,23.1,145.7,TS,123.0,SuCS,,,4,123.0,True
CLS_04284,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001238N19252,FLOSSIE,EP,MM,pacific_ocean,eastern_pacific,2001-08-29T18:00:00Z,20.9,-116.6,TS,90.0,ESCS,90.0,hurdat_epa,2,90.0,True
CLS_04285,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001246N19156,DANAS,WP,MM,pacific_ocean,western_pacific,2001-09-07T00:00:00Z,26.3,148.7,TS,100.0,ESCS,80.0,tokyo,3,80.0,True
CLS_04286,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001248N23125,NARI,WP,MM,pacific_ocean,western_pacific,2001-09-12T06:00:00Z,26.3,127.0,TS,90.0,ESCS,60.0,tokyo,2,60.0,True
CLS_04287,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001248N23125,NARI,WP,MM,pacific_ocean,western_pacific,2001-09-16T03:00:00Z,25.5,122.8,TS,90.0,ESCS,75.0,tokyo,2,75.0,True
CLS_04288,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001260N14167,FRANCISCO,WP,MM,pacific_ocean,western_pacific,2001-09-23T09:00:00Z,25.9,147.5,TS,95.0,ESCS,,,2,95.0,True
CLS_04289,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001260N14167,FRANCISCO,WP,MM,pacific_ocean,western_pacific,2001-09-23T21:00:00Z,27.8,147.7,TS,100.0,ESCS,,,3,100.0,True
CLS_04290,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-23T21:00:00Z,14.8,-103.1,TS,98.0,ESCS,,,3,98.0,True
CLS_04291,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-25T03:00:00Z,15.6,-105.0,TS,120.0,SuCS,,,4,120.0,True
CLS_04292,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N21126,LEKIMA,WP,MM,pacific_ocean,western_pacific,2001-09-25T12:00:00Z,21.1,121.8,TS,90.0,ESCS,65.0,tokyo,2,65.0,True
CLS_04293,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-25T18:00:00Z,16.4,-107.2,TS,125.0,SuCS,125.0,hurdat_epa,4,125.0,True
CLS_04294,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N21126,LEKIMA,WP,MM,pacific_ocean,western_pacific,2001-09-26T06:00:00Z,22.1,121.2,TS,90.0,ESCS,60.0,tokyo,2,60.0,True
CLS_04295,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001264N13269,JULIETTE,EP,MM,pacific_ocean,eastern_pacific,2001-09-26T21:00:00Z,19.1,-110.1,TS,98.0,ESCS,,,3,98.0,True
CLS_04296,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001276N13146,KROSA,WP,MM,pacific_ocean,western_pacific,2001-10-07T09:00:00Z,25.9,137.2,TS,90.0,ESCS,,,2,90.0,True
CLS_04297,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001284N16132,HAIYAN,WP,MM,pacific_ocean,western_pacific,2001-10-15T21:00:00Z,24.2,124.7,TS,90.0,ESCS,70.0,tokyo,2,70.0,True
CLS_04298,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001291N05158,PODUL,WP,MM,pacific_ocean,western_pacific,2001-10-22T12:00:00Z,14.6,157.0,TS,90.0,ESCS,70.0,tokyo,2,70.0,True
CLS_04299,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001291N05158,PODUL,WP,MM,pacific_ocean,western_pacific,2001-10-27T03:00:00Z,30.1,157.7,TS,95.0,ESCS,,,2,95.0,True
CLS_04300,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001309N10130,LINGLING,WP,MM,pacific_ocean,western_pacific,2001-11-10T21:00:00Z,13.6,112.9,TS,115.0,ESCS,,,4,115.0,True
CLS_04301,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001347N04162,FAXAI,WP,MM,pacific_ocean,western_pacific,2001-12-23T00:00:00Z,14.8,150.2,TS,155.0,SuCS,105.0,tokyo,5,105.0,True
CLS_04302,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001347N04162,FAXAI,WP,MM,pacific_ocean,western_pacific,2001-12-23T21:00:00Z,17.7,146.8,TS,120.0,SuCS,,,4,120.0,True
CLS_04303,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001363S10185,WAKA,SP,MM,pacific_ocean,southern_pacific,2001-12-30T21:00:00Z,-15.6,-175.6,TS,95.0,ESCS,,,2,95.0,True
CLS_04304,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2001363S10185,WAKA,SP,MM,pacific_ocean,southern_pacific,2001-12-31T18:00:00Z,-20.3,-172.8,TS,100.0,ESCS,,nadi,3,100.0,True
CLS_04305,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-19T09:00:00Z,-16.7,66.6,TS,93.0,ESCS,,,2,93.0,True
CLS_04306,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-21T00:00:00Z,-18.8,61.5,TS,125.0,SuCS,110.0,reunion,4,110.0,True
CLS_04307,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-22T21:00:00Z,-20.6,54.5,TS,115.0,ESCS,,,4,115.0,True
CLS_04308,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002017S07078,DINA,SI,MM,south_indian_ocean,,2002-01-23T15:00:00Z,-22.4,53.0,TS,108.0,ESCS,,,3,108.0,True
CLS_04309,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-04T12:00:00Z,-15.1,77.7,TS,100.0,ESCS,90.0,reunion,3,90.0,True
CLS_04310,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002033S13121,CHRIS,SI,WA,south_indian_ocean,,2002-02-05T00:00:00Z,-18.3,120.2,TS,115.0,ESCS,105.0,bom,4,105.0,True
CLS_04311,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-05T06:00:00Z,-16.1,78.7,TS,110.0,ESCS,100.0,reunion,3,100.0,True
CLS_04312,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002033S13121,CHRIS,SI,WA,south_indian_ocean,,2002-02-05T12:00:00Z,-19.2,120.3,TS,125.0,SuCS,110.0,bom,4,110.0,True
CLS_04313,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002033S13121,CHRIS,SI,WA,south_indian_ocean,,2002-02-06T00:00:00Z,-20.4,119.8,TS,110.0,ESCS,95.0,bom,3,95.0,True
CLS_04314,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-08T00:00:00Z,-19.1,83.3,TS,95.0,ESCS,80.0,reunion,2,80.0,True
CLS_04315,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002030S13093,FRANCESCA,SI,MM,south_indian_ocean,,2002-02-08T21:00:00Z,-20.5,84.5,TS,90.0,ESCS,,,2,90.0,True
CLS_04316,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-17T09:00:00Z,-14.7,56.8,TS,90.0,ESCS,,,2,90.0,True
CLS_04317,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-17T21:00:00Z,-15.8,58.4,TS,93.0,ESCS,,,2,93.0,True
CLS_04318,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-18T12:00:00Z,-17.5,59.5,TS,115.0,ESCS,110.0,reunion,4,110.0,True
CLS_04319,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-19T15:00:00Z,-20.2,58.9,TS,115.0,ESCS,,,4,115.0,True
CLS_04320,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002045S18049,GUILLAUME,SI,MM,south_indian_ocean,,2002-02-20T15:00:00Z,-22.0,59.5,TS,113.0,ESCS,,,4,113.0,True
CLS_04321,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002057N06156,MITAG,WP,MM,pacific_ocean,western_pacific,2002-03-04T12:00:00Z,11.9,132.0,TS,120.0,SuCS,85.0,tokyo,4,85.0,True
CLS_04322,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002057N06156,MITAG,WP,MM,pacific_ocean,western_pacific,2002-03-05T15:00:00Z,14.6,129.9,TS,140.0,SuCS,,,5,140.0,True
CLS_04323,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-09T06:00:00Z,-12.4,52.3,TS,125.0,SuCS,105.0,reunion,4,105.0,True
CLS_04324,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-09T18:00:00Z,-14.0,51.2,TS,130.0,SuCS,115.0,reunion,4,115.0,True
CLS_04325,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-11T03:00:00Z,-18.8,50.8,TS,115.0,ESCS,,,4,115.0,True
CLS_04326,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002063S11066,HARY,SI,MM,south_indian_ocean,,2002-03-11T21:00:00Z,-22.9,52.6,TS,100.0,ESCS,,,3,100.0,True
CLS_04327,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002081S08084,IKALA,SI,MM,south_indian_ocean,,2002-03-26T21:00:00Z,-15.3,74.7,TS,98.0,ESCS,,,3,98.0,True
CLS_04328,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002081S08084,IKALA,SI,MM,south_indian_ocean,,2002-03-27T09:00:00Z,-16.7,75.8,TS,108.0,ESCS,,,3,108.0,True
CLS_04329,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002081S08084,IKALA,SI,MM,south_indian_ocean,,2002-03-27T21:00:00Z,-18.0,77.2,TS,98.0,ESCS,,,3,98.0,True
CLS_04330,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002096S10103,DIANNE:JERY,SI,MM,south_indian_ocean,,2002-04-09T03:00:00Z,-16.9,88.9,TS,90.0,ESCS,,,2,90.0,True
CLS_04331,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002096S10103,DIANNE:JERY,SI,MM,south_indian_ocean,,2002-04-09T18:00:00Z,-18.3,88.0,TS,100.0,ESCS,80.0,reunion,3,80.0,True
CLS_04332,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002133N03150,HAGIBIS,WP,MM,pacific_ocean,western_pacific,2002-05-18T18:00:00Z,17.2,140.0,TS,90.0,ESCS,80.0,tokyo,2,80.0,True
CLS_04333,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002133N03150,HAGIBIS,WP,MM,pacific_ocean,western_pacific,2002-05-19T12:00:00Z,19.3,142.1,TS,140.0,SuCS,95.0,tokyo,5,95.0,True
CLS_04334,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002145N11259,ALMA,EP,MM,pacific_ocean,eastern_pacific,2002-05-30T03:00:00Z,14.9,-115.4,TS,95.0,ESCS,,,2,95.0,True
CLS_04335,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002178N10139,RAMMASUN,WP,MM,pacific_ocean,western_pacific,2002-07-03T06:00:00Z,23.8,125.7,TS,110.0,ESCS,85.0,tokyo,3,85.0,True
CLS_04336,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002178N04155,CHATAAN,WP,MM,pacific_ocean,western_pacific,2002-07-05T00:00:00Z,13.8,144.5,TS,95.0,ESCS,75.0,tokyo,2,75.0,True
CLS_04337,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002178N04155,CHATAAN,WP,MM,pacific_ocean,western_pacific,2002-07-07T12:00:00Z,20.1,134.9,TS,120.0,SuCS,90.0,tokyo,4,90.0,True
CLS_04338,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002187N11160,HALONG,WP,MM,pacific_ocean,western_pacific,2002-07-10T03:00:00Z,12.1,144.7,TS,93.0,ESCS,,,2,93.0,True
CLS_04339,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002187N11160,HALONG,WP,MM,pacific_ocean,western_pacific,2002-07-10T15:00:00Z,12.3,142.8,TS,95.0,ESCS,,,2,95.0,True
CLS_04340,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002195N11172,FENGSHEN,WP,MM,pacific_ocean,western_pacific,2002-07-16T15:00:00Z,14.5,168.7,TS,120.0,SuCS,,,4,120.0,True
CLS_04341,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002195N11172,FENGSHEN,WP,MM,pacific_ocean,western_pacific,2002-07-19T15:00:00Z,15.7,159.4,TS,140.0,SuCS,,,5,140.0,True
CLS_04342,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002202N13254,DOUGLAS,EP,MM,pacific_ocean,eastern_pacific,2002-07-23T06:00:00Z,17.4,-114.0,TS,90.0,ESCS,90.0,hurdat_epa,2,90.0,True
CLS_04343,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002204N12263,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2002-07-24T09:00:00Z,12.5,-104.4,TS,90.0,ESCS,,,2,90.0,True
CLS_04344,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002204N12263,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2002-07-24T21:00:00Z,13.5,-107.3,TS,125.0,SuCS,,,4,125.0,True
CLS_04345,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002204N12263,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2002-07-25T15:00:00Z,14.9,-111.8,TS,123.0,SuCS,,,4,123.0,True
CLS_04346,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002204N12263,ELIDA,EP,MM,pacific_ocean,eastern_pacific,2002-07-26T09:00:00Z,15.3,-115.5,TS,100.0,ESCS,,,3,100.0,True
CLS_04347,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002222N09163,PHANFONE,WP,MM,pacific_ocean,western_pacific,2002-08-14T18:00:00Z,20.2,148.2,TS,90.0,ESCS,70.0,tokyo,2,70.0,True
CLS_04348,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002222N09163,PHANFONE,WP,MM,pacific_ocean,western_pacific,2002-08-16T15:00:00Z,26.4,139.8,TS,125.0,SuCS,85.0,tokyo,4,85.0,True
CLS_04349,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N13253,FAUSTO,EP,MM,pacific_ocean,eastern_pacific,2002-08-23T12:00:00Z,14.7,-116.5,TS,90.0,ESCS,90.0,hurdat_epa,2,90.0,True
CLS_04350,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N13253,FAUSTO,EP,MM,pacific_ocean,eastern_pacific,2002-08-24T03:00:00Z,15.2,-119.9,TS,115.0,ESCS,,,4,115.0,True
CLS_04351,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N13253,FAUSTO,EP,MM,pacific_ocean,eastern_pacific,2002-08-24T18:00:00Z,16.1,-122.9,TS,125.0,SuCS,125.0,hurdat_epa,4,125.0,True
CLS_04352,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N13253,FAUSTO,EP,MM,pacific_ocean,eastern_pacific,2002-08-25T15:00:00Z,18.1,-127.2,TS,93.0,ESCS,,,2,93.0,True
CLS_04353,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N14164,RUSA,WP,MM,pacific_ocean,western_pacific,2002-08-25T18:00:00Z,21.8,148.0,TS,90.0,ESCS,65.0,tokyo,2,65.0,True
CLS_04354,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002234N14164,RUSA,WP,MM,pacific_ocean,western_pacific,2002-08-27T15:00:00Z,24.4,138.6,TS,93.0,ESCS,,,2,93.0,True
CLS_04355,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002237N10202,ELE,EP,CP,pacific_ocean,eastern_pacific,2002-08-29T09:00:00Z,11.0,181.8,TS,90.0,ESCS,,,2,90.0,True
CLS_04356,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002237N10202,ELE,EP,CP,pacific_ocean,eastern_pacific,2002-08-29T21:00:00Z,11.9,180.4,TS,105.0,ESCS,,,3,105.0,True
CLS_04357,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002240N16155,SINLAKU,WP,MM,pacific_ocean,western_pacific,2002-08-31T06:00:00Z,23.7,149.7,TS,110.0,ESCS,80.0,tokyo,3,80.0,True
CLS_04358,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002242N14257,HERNAN,EP,MM,pacific_ocean,eastern_pacific,2002-08-31T18:00:00Z,15.7,-107.8,TS,100.0,ESCS,100.0,hurdat_epa,3,100.0,True
CLS_04359,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002237N10202,ELE,WP,MM,pacific_ocean,western_pacific,2002-09-01T03:00:00Z,18.4,176.6,TS,113.0,ESCS,,,4,113.0,True
CLS_04360,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002242N14257,HERNAN,EP,MM,pacific_ocean,eastern_pacific,2002-09-01T06:00:00Z,16.7,-110.1,TS,130.0,SuCS,130.0,hurdat_epa,4,130.0,True
CLS_04361,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002240N16155,SINLAKU,WP,MM,pacific_ocean,western_pacific,2002-09-01T09:00:00Z,24.1,145.1,TS,110.0,ESCS,,,3,110.0,True
CLS_04362,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002242N14257,HERNAN,EP,MM,pacific_ocean,eastern_pacific,2002-09-01T18:00:00Z,17.7,-112.2,TS,140.0,SuCS,140.0,hurdat_epa,5,140.0,True
CLS_04363,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002237N10202,ELE,WP,MM,pacific_ocean,western_pacific,2002-09-02T06:00:00Z,22.7,175.0,TS,110.0,ESCS,90.0,tokyo,3,90.0,True
CLS_04364,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002242N14257,HERNAN,EP,MM,pacific_ocean,eastern_pacific,2002-09-02T18:00:00Z,18.6,-116.3,TS,105.0,ESCS,105.0,hurdat_epa,3,105.0,True
CLS_04365,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002242N14257,HERNAN,EP,MM,pacific_ocean,eastern_pacific,2002-09-03T06:00:00Z,18.8,-118.3,TS,90.0,ESCS,90.0,hurdat_epa,2,90.0,True
CLS_04366,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002268N15163,HIGOS,WP,MM,pacific_ocean,western_pacific,2002-10-01T00:00:00Z,29.6,137.5,TS,110.0,ESCS,80.0,tokyo,3,80.0,True
CLS_04367,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002295N11261,KENNA,EP,MM,pacific_ocean,eastern_pacific,2002-10-24T12:00:00Z,16.4,-108.8,TS,125.0,SuCS,125.0,hurdat_epa,4,125.0,True
CLS_04368,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002295N11261,KENNA,EP,MM,pacific_ocean,eastern_pacific,2002-10-25T06:00:00Z,19.3,-107.5,TS,145.0,SuCS,145.0,hurdat_epa,5,145.0,True
CLS_04369,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002323N09155,HAISHEN,WP,MM,pacific_ocean,western_pacific,2002-11-24T00:00:00Z,22.9,137.5,TS,95.0,ESCS,80.0,tokyo,2,80.0,True
CLS_04370,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002335N05166,PONGSONA,WP,MM,pacific_ocean,western_pacific,2002-12-09T09:00:00Z,17.5,143.6,TS,120.0,SuCS,,,4,120.0,True
CLS_04371,3,ESCS-SuCS,Extremely Severe / Super Cyclonic Storm,2002356S07070,CRYSTAL,SI,MM,south_indian_ocean,,2002-12-27T03:00:00Z,-20.3,59.5,TS,90.0,ESCS,,,2,90.0,True
