SAMPLE_ID,nearest_system_deg,nearest_system_nature,nearest_system_sid,nearest_ds_ts_mx_deg,systems_in_crop,natures_in_crop
NONCYCLONE_03397,15.898254103342728,TS,2023156N10067,15.898254103342728,0,
NONCYCLONE_03398,13.339944198890528,TS,2024252N18087,13.339944198890528,0,
NONCYCLONE_03399,16.05478800731656,TS,2024145N14087,16.05478800731656,0,
NONCYCLONE_03400,19.847168937374782,TS,2004307N09068,19.847168937374782,0,
NONCYCLONE_03401,35.6801062167697,TS,2007314N10093,35.6801062167697,0,
NONCYCLONE_03402,16.31288063352422,TS,2021256N20087,16.31288063352422,0,
NONCYCLONE_03403,27.661796486185327,TS,2022230N18095,27.661796486185327,0,
NONCYCLONE_03404,41.61060197796295,TS,2010305N06105,41.61060197796295,0,
NONCYCLONE_03405,33.8638226344165,TS,2014003N08086,33.8638226344165,0,
NONCYCLONE_03406,33.42662435212857,TS,2023212N19090,33.42662435212857,0,
NONCYCLONE_03407,16.87386699643285,TS,2008157N16066,16.87386699643285,0,
NONCYCLONE_03408,34.969632603832494,DS,2018148N17090,34.969632603832494,0,
NONCYCLONE_03409,29.99419949280081,TS,2020150N17054,29.99419949280081,0,
NONCYCLONE_03410,17.333430311072444,TS,2025250N25073,17.333430311072444,0,
NONCYCLONE_03411,27.651582466469566,TS,2007172N15088,27.651582466469566,0,
NONCYCLONE_03412,42.94099713139544,TS,2010293N17093,42.94099713139544,0,
NONCYCLONE_03413,46.17301940281716,TS,2016295N13089,46.17301940281716,0,
NONCYCLONE_03414,18.427687100022567,TS,2008317N11089,18.427687100022567,0,
NONCYCLONE_03415,14.97347197189732,MX,2010151N14065,14.97347197189732,0,
NONCYCLONE_03416,23.668000060697523,TS,2024216N24085,23.668000060697523,0,
NONCYCLONE_03417,18.864542667355284,TS,2018141N08059,18.864542667355284,0,
NONCYCLONE_03418,21.59999999999999,TS,2022346S10098,21.59999999999999,0,
NONCYCLONE_03419,20.145154511407984,TS,2013324N07103,20.145154511407984,0,
NONCYCLONE_03420,11.600000000000001,TS,2013322N13090,11.600000000000001,0,
NONCYCLONE_03421,33.13343348362252,TS,2023293N12089,33.13343348362252,0,
NONCYCLONE_03422,37.88684963458325,TS,2023334N08088,37.88684963458325,0,
NONCYCLONE_03423,12.513199284049916,DS,2004274N16069,12.513199284049916,0,
NONCYCLONE_03424,32.10698298448099,TS,2022346S10098,32.10698298448099,0,
NONCYCLONE_03425,10.569743051732285,TS,2012301N11087,10.569743051732285,1,TS
NONCYCLONE_03426,12.093393506908146,TS,2025331N06083,12.093393506908146,0,
NONCYCLONE_03427,17.262840278183567,TS,2004319N10134,17.262840278183567,0,
NONCYCLONE_03428,34.03694623577091,TS,2010151N14065,34.03694623577091,0,
NONCYCLONE_03429,13.13877145467312,DS,2009143N17089,13.13877145467312,0,
NONCYCLONE_03430,49.97383334053391,TS,2010293N17093,49.97383334053391,0,
NONCYCLONE_03431,14.165865492512411,TS,2022347N12074,14.165865492512411,0,
NONCYCLONE_03432,15.192186093699991,TS,2003315N09067,15.192186093699991,0,
NONCYCLONE_03433,26.458704524282393,TS,2025329N05100,26.458704524282393,0,
NONCYCLONE_03434,41.663008262507,TS,2025233N15126,41.663008262507,0,
NONCYCLONE_03435,23.87133452350608,TS,2017104N08085,23.87133452350608,0,
NONCYCLONE_03436,15.918681369108285,TS,2007314N10093,15.918681369108285,0,
NONCYCLONE_03437,17.394472859031918,TS,2005257N15120,17.394472859031918,0,
NONCYCLONE_03438,11.89169250770277,TS,2001361N01106,11.89169250770277,0,
NONCYCLONE_03439,26.62201829785231,TS,2005179N22088,26.62201829785231,0,
NONCYCLONE_03440,21.752154499036823,TS,2006214N20088,21.752154499036823,0,
NONCYCLONE_03441,17.674765163309758,TS,2015301N11065,17.674765163309758,0,
NONCYCLONE_03442,16.3660841352245,TS,2004125N11074,16.3660841352245,0,
NONCYCLONE_03443,17.554650824155996,TS,2000358N08086,17.554650824155996,0,
NONCYCLONE_03444,21.123019197647665,TS,2025149N21088,21.123019197647665,0,
NONCYCLONE_03445,47.84264928518627,TS,2005262N13127,47.84264928518627,0,
NONCYCLONE_03446,15.838426966322343,TS,2019296N15066,15.838426966322343,0,
NONCYCLONE_03447,24.24629584248077,TS,2013339N09084,24.24629584248077,0,
NONCYCLONE_03448,19.358064439453894,TS,2023292N11063,19.358064439453894,0,
NONCYCLONE_03449,11.795777743364066,DS,2005274N17086,11.795777743364066,0,
NONCYCLONE_03450,17.849060733643572,DS,2023293N12089,17.849060733643572,0,
NONCYCLONE_03451,19.10165857352742,TS,2004274N16069,19.10165857352742,0,
NONCYCLONE_03452,33.86692681605828,TS,2023212N19090,33.86692681605828,0,
NONCYCLONE_03453,20.060451213975153,TS,2025295N09068,20.060451213975153,0,
NONCYCLONE_03454,25.932490381349965,TS,2016335N07088,25.932490381349965,0,
NONCYCLONE_03455,20.561291419287006,TS,2021133N10071,20.561291419287006,0,
NONCYCLONE_03456,15.150657203794774,TS,2008168N22090,15.150657203794774,0,
NONCYCLONE_03457,16.852408826382096,TS,2004256N23089,16.852408826382096,0,
NONCYCLONE_03458,16.462823135544376,TS,2019264N19071,16.462823135544376,0,
NONCYCLONE_03459,14.71609908416364,TS,2012321N14090,14.71609908416364,0,
NONCYCLONE_03460,26.051013543233523,TS,2001361N01106,26.051013543233523,0,
NONCYCLONE_03461,36.38702390303817,TS,2024258N22091,36.38702390303817,0,
NONCYCLONE_03462,19.611231321503965,TS,2017333N06082,19.611231321503965,0,
NONCYCLONE_03463,10.130384610930157,DS,2004307N09068,10.130384610930157,0,
NONCYCLONE_03464,23.836006414974218,TS,2023334N08088,23.836006414974218,0,
NONCYCLONE_03465,22.87897660009811,TS,2016335N07088,22.87897660009811,0,
NONCYCLONE_03466,29.570745072229844,TS,2015259N20084,29.570745072229844,0,
NONCYCLONE_03467,13.027277686480456,TS,2003315N09067,13.027277686480456,0,
NONCYCLONE_03468,12.584280557520053,TS,2005330N09096,12.584280557520053,0,
NONCYCLONE_03469,11.40115354370923,TS,2008293N09060,11.40115354370923,0,
NONCYCLONE_03470,39.043540649892954,TS,2005007N04085,39.043540649892954,0,
NONCYCLONE_03471,20.566580180821976,TS,2014309N13088,20.566580180821976,0,
NONCYCLONE_03472,10.74244251444233,TS,2023292N11063,10.74244251444233,0,
NONCYCLONE_03473,19.989585367185647,DS,2014003N08086,19.989585367185647,0,
NONCYCLONE_03474,16.744227621471943,TS,2011330N06078,16.744227621471943,0,
NONCYCLONE_03475,15.64235563244652,TS,2025274N14133,15.64235563244652,0,
NONCYCLONE_03476,20.714724758668083,TS,2021143N15090,20.714724758668083,0,
NONCYCLONE_03477,38.88197164251869,DS,2010305N06105,38.88197164251869,0,
NONCYCLONE_03478,20.10747217245206,TS,2023334N08088,20.10747217245206,0,
NONCYCLONE_03479,11.541598727313295,TS,2015171N15112,11.541598727313295,0,
NONCYCLONE_03480,24.72081639354087,TS,2018136N11054,24.72081639354087,0,
NONCYCLONE_03481,11.90556247071187,TS,2010293N17093,11.90556247071187,0,
NONCYCLONE_03482,45.94460143403278,DS,2022295N13093,45.94460143403278,0,
NONCYCLONE_03483,32.11123164387594,TS,2013305N07141,32.11123164387594,0,
NONCYCLONE_03484,57.47346796632263,DS,2017307N07102,57.47346796632263,0,
NONCYCLONE_03485,24.59121322147825,TS,2008117N11090,24.59121322147825,0,
NONCYCLONE_03486,34.385053617327806,TS,2018072N05076,34.385053617327806,0,
NONCYCLONE_03487,22.096208834499354,TS,2008259N20089,22.096208834499354,0,
NONCYCLONE_03488,34.97548290893232,TS,2025331N06083,34.97548290893232,0,
NONCYCLONE_03489,40.144761269262645,TS,2015207N22091,40.144761269262645,0,
NONCYCLONE_03490,14.833389877439368,TS,2001141N14068,14.833389877439368,0,
NONCYCLONE_03491,33.769616198314814,TS,2023334N08088,33.769616198314814,0,
NONCYCLONE_03492,27.531235675794555,TS,2023156N10067,27.531235675794555,0,
NONCYCLONE_03493,10.180717644791518,DS,2010151N14065,10.180717644791518,1,DS
NONCYCLONE_03494,33.67494028513494,TS,2015301N11065,33.67494028513494,0,
NONCYCLONE_03495,22.87385536818985,TS,2011159N13122,22.87385536818985,0,
NONCYCLONE_03496,9.924626446191207,DS,2013128S05086,9.924626446191207,0,
NONCYCLONE_03497,17.36438986035831,TS,2013281N12098,17.36438986035831,0,
NONCYCLONE_03498,13.011769149984584,TS,2021335N08096,13.011769149984584,0,
NONCYCLONE_03499,25.651778006785463,TS,2021133N10071,25.651778006785463,0,
NONCYCLONE_03500,16.604753096960653,DS,2022338N05100,16.604753096960653,0,
NONCYCLONE_03501,10.478764704613512,TS,2025270N19086,10.478764704613512,0,
NONCYCLONE_03502,19.532580670454482,DS,2004312S05085,19.532580670454482,0,
NONCYCLONE_03503,10.672905701996772,TS,2018314N12093,10.672905701996772,1,TS
NONCYCLONE_03504,27.865043761317832,TS,2017232N19130,27.865043761317832,0,
NONCYCLONE_03505,12.91924917245816,TS,2019296N15066,12.91924917245816,0,
NONCYCLONE_03506,15.656425271940604,TS,2015209N26072,15.656425271940604,0,
NONCYCLONE_03507,18.636490455434856,TS,2015207N22091,18.636490455434856,0,
NONCYCLONE_03508,29.480914580009163,TS,2003295N09101,29.480914580009163,0,
NONCYCLONE_03509,25.323552531301765,TS,2013232N22088,25.323552531301765,0,
NONCYCLONE_03510,52.05817505586041,TS,2005262N13127,52.05817505586041,0,
NONCYCLONE_03511,16.991765216277745,TS,2020326N11063,16.991765216277745,0,
NONCYCLONE_03512,13.813325653579941,DS,2007151N14072,13.813325653579941,0,
NONCYCLONE_03513,24.908339404058644,TS,2020136N10088,24.908339404058644,0,
NONCYCLONE_03514,16.540108181136986,TS,2018141N08059,16.540108181136986,0,
NONCYCLONE_03515,36.142980108583295,TS,2005274N17086,36.142980108583295,0,
NONCYCLONE_03516,33.53879231426711,TS,2013301N13142,33.53879231426711,0,
NONCYCLONE_03517,30.422010536314577,TS,2024252N18087,30.422010536314577,0,
NONCYCLONE_03518,14.026024882627151,TS,2005179N22088,14.026024882627151,0,
NONCYCLONE_03519,14.497985773420629,DS,2014159N12068,14.497985773420629,0,
NONCYCLONE_03520,29.125783533516717,TS,2025266N11137,29.125783533516717,0,
NONCYCLONE_03521,49.52932960378925,DS,2022338N05100,49.52932960378925,0,
NONCYCLONE_03522,10.157782756097971,TS,2006012N03081,10.157782756097971,0,
NONCYCLONE_03523,24.45695066938276,TS,2021143N15090,24.45695066938276,0,
NONCYCLONE_03524,22.515156946167785,TS,2018263N17089,22.515156946167785,0,
NONCYCLONE_03525,20.455413515858876,TS,2005338N09093,20.455413515858876,0,
NONCYCLONE_03526,33.24755421682711,TS,2000358N08086,33.24755421682711,0,
NONCYCLONE_03527,24.844742134145164,TS,2023132S03090,24.844742134145164,0,
NONCYCLONE_03528,16.73772041248594,MX,2021267N18094,16.73772041248594,0,
NONCYCLONE_03529,32.254812308185166,TS,2024201N19086,32.254812308185166,0,
NONCYCLONE_03530,14.176720026528727,TS,2024295N15092,14.176720026528727,0,
NONCYCLONE_03531,12.330047970328883,TS,2006184N16110,12.330047970328883,0,
NONCYCLONE_03532,38.404204979084646,TS,2005262N13127,38.404204979084646,0,
NONCYCLONE_03533,31.7833984273881,TS,2020335N06090,31.7833984273881,0,
NONCYCLONE_03534,15.254800259932031,TS,2023293N12089,15.254800259932031,0,
NONCYCLONE_03535,30.320289142154135,TS,2021322N11082,30.320289142154135,0,
NONCYCLONE_03536,12.762908425179539,DS,2024329N04089,12.762908425179539,0,
NONCYCLONE_03537,36.06473269644948,DS,2005298N12088,36.06473269644948,0,
NONCYCLONE_03538,20.74907738163464,TS,2018072N05076,20.74907738163464,0,
NONCYCLONE_03539,36.28687867710202,TS,2022126N07095,36.28687867710202,0,
NONCYCLONE_03540,20.63863255975202,TS,2005179N22088,20.63863255975202,0,
NONCYCLONE_03541,11.000708591433233,TS,2024295N15092,11.000708591433233,0,
NONCYCLONE_03542,26.7183671078617,TS,2011265N21088,26.7183671078617,0,
NONCYCLONE_03543,41.6094519343534,TS,2006247N21089,41.6094519343534,0,
NONCYCLONE_03544,25.607430719986574,TS,2001267N17070,25.607430719986574,0,
NONCYCLONE_03545,25.922500141403237,TS,2005210N21088,25.922500141403237,0,
NONCYCLONE_03546,21.4581155553686,TS,2016335N07088,21.4581155553686,0,
NONCYCLONE_03547,22.89491016071901,TS,2016230N21089,22.89491016071901,0,
NONCYCLONE_03548,36.82614558971264,TS,2011310N11066,36.82614558971264,0,
NONCYCLONE_03549,13.40641217974435,TS,2022062N06085,13.40641217974435,0,
NONCYCLONE_03550,30.87735113669666,TS,2012297N11067,30.87735113669666,0,
NONCYCLONE_03551,50.85705643153266,TS,2005262N13127,50.85705643153266,0,
NONCYCLONE_03552,34.298392145908316,TS,2018219N21088,34.298392145908316,0,
NONCYCLONE_03553,12.936922395575438,TS,2015259N20084,12.936922395575438,0,
NONCYCLONE_03554,34.54881787162546,TS,2005210N21088,34.54881787162546,0,
NONCYCLONE_03555,20.49601776511259,TS,2015173N20067,20.49601776511259,0,
NONCYCLONE_03556,41.11171603716645,TS,2000358N08086,41.11171603716645,0,
NONCYCLONE_03557,13.66494010430604,TS,2000358N08086,13.66494010430604,0,
NONCYCLONE_03558,28.743559739626217,TS,2014279N11096,28.743559739626217,0,
NONCYCLONE_03559,28.991980069740617,TS,2008338N06092,28.991980069740617,0,
NONCYCLONE_03560,45.22046521992243,TS,2003295N09101,45.22046521992243,0,
NONCYCLONE_03561,12.698291258101047,TS,2015309N14067,12.698291258101047,0,
NONCYCLONE_03562,14.193006358496364,TS,2019301N05081,14.193006358496364,0,
NONCYCLONE_03563,23.82227322768978,TS,2004319N10134,23.82227322768978,0,
NONCYCLONE_03564,24.361277293127536,DS,2023292N11063,24.361277293127536,0,
NONCYCLONE_03565,30.105141267409998,TS,2004325S06078,30.105141267409998,0,
NONCYCLONE_03566,10.020550038747324,TS,2018227N20086,10.020550038747324,0,
NONCYCLONE_03567,26.787481975661862,TS,2003338S09065,26.787481975661862,0,
NONCYCLONE_03568,13.85979620089351,TS,2016295N13089,13.85979620089351,0,
NONCYCLONE_03569,50.43174705461817,TS,2018365N08115,50.43174705461817,0,
NONCYCLONE_03570,11.779347793407055,TS,2025298N11089,11.779347793407055,0,
NONCYCLONE_03571,25.668245226402828,TS,2020150N17054,25.668245226402828,0,
NONCYCLONE_03572,24.031543400285805,TS,2001361N01106,24.031543400285805,0,
NONCYCLONE_03573,26.970876347518512,TS,2024290N11084,26.970876347518512,0,
NONCYCLONE_03574,14.455418019893953,DS,2020326N11063,14.455418019893953,0,
NONCYCLONE_03575,30.401645991110207,TS,2022295N13093,30.401645991110207,0,
NONCYCLONE_03576,15.703173409555314,TS,2009174N18072,15.703173409555314,0,
NONCYCLONE_03577,18.32451986466489,TS,2016335N07088,18.32451986466489,0,
NONCYCLONE_03578,22.951479742478273,TS,2004274N16069,22.951479742478273,0,
NONCYCLONE_03579,42.9555378552484,TS,2000088N08090,42.9555378552484,0,
NONCYCLONE_03580,17.999437992296926,TS,2022347N12074,17.999437992296926,0,
NONCYCLONE_03581,35.07234124554683,TS,2014279N11096,35.07234124554683,0,
NONCYCLONE_03582,41.868434706783205,TS,2008298N16085,41.868434706783205,0,
NONCYCLONE_03583,42.13430972333797,TS,2011167N22089,42.13430972333797,0,
NONCYCLONE_03584,36.04228609554273,TS,2014297N11062,36.04228609554273,0,
NONCYCLONE_03585,15.804002719843798,TS,2023292N11063,15.804002719843798,0,
NONCYCLONE_03586,36.768389045778115,DS,2010136N09057,36.768389045778115,0,
NONCYCLONE_03587,34.213194042177406,TS,2004325S06078,34.213194042177406,0,
NONCYCLONE_03588,33.343743441343754,DS,2018136N11054,33.343743441343754,0,
NONCYCLONE_03589,32.5867742886839,TS,2013149N21090,32.5867742886839,0,
NONCYCLONE_03590,35.788893610662775,TS,2017232N19130,35.788893610662775,0,
NONCYCLONE_03591,17.4752094043228,TS,2019218N21088,17.4752094043228,0,
NONCYCLONE_03592,31.497494974377513,DS,2022126N07095,31.497494974377513,0,
NONCYCLONE_03593,32.57828542743147,TS,2012296N06135,32.57828542743147,0,
NONCYCLONE_03594,20.189353890908787,TS,2017292N17087,20.189353890908787,0,
NONCYCLONE_03595,33.894132820012,TS,2025331N06083,33.894132820012,0,
NONCYCLONE_03596,40.90757046434593,TS,2003206N21089,40.90757046434593,0,
NONCYCLONE_03597,12.358444326726037,TS,2010151N14065,12.358444326726037,0,
NONCYCLONE_03598,10.961956361510644,TS,2018279N11069,10.961956361510644,0,
NONCYCLONE_03599,25.87904508270826,TS,2000331N09092,25.87904508270826,0,
NONCYCLONE_03600,37.31632964655138,DS,2021264N13119,37.31632964655138,0,
NONCYCLONE_03601,14.354261753111999,TS,2022062N06085,14.354261753111999,0,
NONCYCLONE_03602,11.353579328633055,TS,2009247N19089,11.353579328633055,0,
NONCYCLONE_03603,22.727495945255523,TS,2005274N17086,22.727495945255523,0,
NONCYCLONE_03604,38.714589050017345,TS,2024145N14087,38.714589050017345,0,
NONCYCLONE_03605,28.79067116518617,TS,2001141N14068,28.79067116518617,0,
NONCYCLONE_03606,27.055839369278285,DS,2025248N18120,27.055839369278285,0,
NONCYCLONE_03607,29.395504265278912,DS,2018279N11069,29.395504265278912,0,
NONCYCLONE_03608,10.855924767136466,DS,2019301N05081,10.855924767136466,1,DS
NONCYCLONE_03609,12.216333276870479,TS,2011330N06078,12.216333276870479,0,
NONCYCLONE_03610,14.386254525499345,TS,2005349N06090,14.386254525499345,0,
NONCYCLONE_03611,37.86574757477291,TS,2018347N07089,37.86574757477291,0,
NONCYCLONE_03612,65.92610175630497,MX,2021264N13119,65.92610175630497,0,
NONCYCLONE_03613,40.40834907168396,TS,2015207N22091,40.40834907168396,0,
NONCYCLONE_03614,15.884276839495737,TS,2016341N08092,15.884276839495737,0,
NONCYCLONE_03615,17.0842653867234,TS,2015259N20084,17.0842653867234,0,
NONCYCLONE_03616,15.610941063640595,TS,2011310N11066,15.610941063640595,0,
NONCYCLONE_03617,27.209473743126367,DS,2024313S06092,27.209473743126367,0,
NONCYCLONE_03618,26.593850496017037,TS,2024258N22091,26.593850496017037,0,
NONCYCLONE_03619,11.072133234813165,TS,2013310N06066,11.072133234813165,0,
NONCYCLONE_03620,65.14293600442717,TS,2025260N13138,65.14293600442717,0,
NONCYCLONE_03621,39.944134735139144,TS,2000083S17102,39.944134735139144,0,
NONCYCLONE_03622,21.942997255540856,TS,2011360N09088,21.942997255540856,0,
NONCYCLONE_03623,15.935251631281444,TS,2022230N18095,15.935251631281444,0,
NONCYCLONE_03624,26.21976457469636,MX,2006330S06049,26.21976457469636,0,
NONCYCLONE_03625,19.955754830422062,TS,2003295N09101,19.955754830422062,0,
NONCYCLONE_03626,35.35615222664052,DS,2005338N09093,35.35615222664052,0,
NONCYCLONE_03627,24.95366817647367,TS,2011330N06078,24.95366817647367,0,
NONCYCLONE_03628,22.719935323626974,TS,2017147N14087,22.719935323626974,0,
NONCYCLONE_03629,39.05422795479407,TS,2008259N20089,39.05422795479407,0,
NONCYCLONE_03630,19.827940772697588,TS,2018136N11054,19.827940772697588,0,
NONCYCLONE_03631,20.890986169950406,DS,2024145N14087,20.890986169950406,0,
NONCYCLONE_03632,16.375882513559617,TS,2005324N08085,16.375882513559617,0,
NONCYCLONE_03633,15.42984353654615,TS,2019301N05081,15.42984353654615,0,
NONCYCLONE_03634,17.157483822031192,TS,2000331N09092,17.157483822031192,0,
NONCYCLONE_03635,11.154742983067388,TS,2003129N05091,11.154742983067388,0,
NONCYCLONE_03636,15.40248964937756,TS,2015309N14067,15.40248964937756,0,
NONCYCLONE_03637,10.481793314660356,TS,2025275N22068,10.481793314660356,1,TS
NONCYCLONE_03638,17.72800122738071,TS,2004312S05085,17.72800122738071,0,
NONCYCLONE_03639,27.38191140661356,TS,2006214N20088,27.38191140661356,0,
NONCYCLONE_03640,23.460663355237532,TS,2013305N07141,23.460663355237532,0,
NONCYCLONE_03641,17.75011933661447,TS,2015173N20067,17.75011933661447,0,
NONCYCLONE_03642,19.529888225273766,TS,2001361N01106,19.529888225273766,0,
NONCYCLONE_03643,43.29212845238637,TS,2017232N19130,43.29212845238637,0,
NONCYCLONE_03644,10.469359959898137,TS,2003129N05091,10.469359959898137,0,
NONCYCLONE_03645,41.12982741641537,MX,2015207N22091,41.12982741641537,0,
NONCYCLONE_03646,11.281103307964315,TS,2005257N20069,11.281103307964315,0,
NONCYCLONE_03647,26.99877628445775,TS,2005260N20091,26.99877628445775,0,
NONCYCLONE_03648,42.591456046120584,TS,2005255N20088,42.591456046120584,0,
NONCYCLONE_03649,15.114024584976969,DS,2006262N19069,15.114024584976969,0,
NONCYCLONE_03650,12.915476576070958,TS,2023156N10067,12.915476576070958,0,
NONCYCLONE_03651,20.345606653794228,TS,2022347N12074,20.345606653794228,0,
NONCYCLONE_03652,12.106281421091614,TS,2002327N10089,12.106281421091614,0,
NONCYCLONE_03653,24.014187546903425,TS,2020291N18069,24.014187546903425,0,
NONCYCLONE_03654,33.53331735046743,DS,2013305N07141,33.53331735046743,0,
NONCYCLONE_03655,13.242801557851243,TS,2019302N11118,13.242801557851243,0,
NONCYCLONE_03656,18.96951106452496,TS,2005260N20091,18.96951106452496,0,
NONCYCLONE_03657,47.54809322468964,TS,2013281N12098,47.54809322468964,0,
NONCYCLONE_03658,17.324568965443824,DS,2018309S06068,17.324568965443824,0,
NONCYCLONE_03659,29.890989029706237,TS,2019329N09160,29.890989029706237,0,
NONCYCLONE_03660,34.8897067925324,TS,2007314N10093,34.8897067925324,0,
NONCYCLONE_03661,16.893008009077764,TS,2023273N16073,16.893008009077764,0,
NONCYCLONE_03662,18.41609380980095,TS,2019160N11073,18.41609380980095,0,
NONCYCLONE_03663,15.836335428246532,TS,2025295N09068,15.836335428246532,0,
NONCYCLONE_03664,25.50902416367573,TS,2014003N08086,25.50902416367573,0,
NONCYCLONE_03665,18.486500408676477,TS,2011302N13062,18.486500408676477,0,
NONCYCLONE_03666,10.90095604182583,TS,2023292N11063,10.90095604182583,0,
NONCYCLONE_03667,36.3673045984418,TS,2025275N22068,36.3673045984418,0,
NONCYCLONE_03668,33.73975247856404,TS,2006214N20088,33.73975247856404,0,
NONCYCLONE_03669,33.06002001174515,TS,2003206N21089,33.06002001174515,0,
NONCYCLONE_03670,37.94565564663304,TS,2022347N12074,37.94565564663304,0,
NONCYCLONE_03671,33.517751587773596,TS,2003129N05091,33.517751587773596,0,
NONCYCLONE_03672,13.088440612926389,TS,2021267N18094,13.088440612926389,0,
NONCYCLONE_03673,44.046970757793545,TS,2003295N09101,44.046970757793545,0,
NONCYCLONE_03674,19.84350736182834,TS,2025295N09068,19.84350736182834,0,
NONCYCLONE_03675,14.792419956535165,DS,2024295N15092,14.792419956535165,0,
NONCYCLONE_03676,19.764861236268317,DS,2020327N08086,19.764861236268317,0,
NONCYCLONE_03677,15.730662060919267,MX,2004274N16069,15.730662060919267,0,
NONCYCLONE_03678,14.425843446526496,TS,2002319S06078,14.425843446526496,0,
NONCYCLONE_03679,12.125175628452045,TS,2023030N08087,12.125175628452045,0,
NONCYCLONE_03680,12.848216446558023,DS,2024295N15092,12.848216446558023,0,
NONCYCLONE_03681,12.73546632891541,TS,2002126N09068,12.73546632891541,0,
NONCYCLONE_03682,36.3129564272067,TS,2013362S09053,36.3129564272067,0,
NONCYCLONE_03683,10.583797114371418,TS,2024255N24080,10.583797114371418,0,
NONCYCLONE_03684,12.828041747890046,TS,2013310N06066,12.828041747890046,0,
NONCYCLONE_03685,12.195182542660417,TS,2022356N09085,12.195182542660417,0,
NONCYCLONE_03686,25.187273479864086,TS,2021267N18094,25.187273479864086,0,
NONCYCLONE_03687,21.68785121660049,TS,2024329N04089,21.68785121660049,0,
NONCYCLONE_03688,24.931191023508152,TS,2023156N10067,24.931191023508152,0,
NONCYCLONE_03689,21.401995980688522,TS,2008157N16066,21.401995980688522,0,
NONCYCLONE_03690,27.717768410348082,TS,2018309S06068,27.717768410348082,0,
NONCYCLONE_03691,43.59990471542391,DS,2004312S05085,43.59990471542391,0,
NONCYCLONE_03692,29.718525320492635,TS,2018141N08059,29.718525320492635,0,
NONCYCLONE_03693,14.210137344947608,TS,2016178N22068,14.210137344947608,0,
NONCYCLONE_03694,21.180291078191505,TS,2015191N23085,21.180291078191505,0,
NONCYCLONE_03695,16.854621053175897,TS,2019160N11073,16.854621053175897,0,
NONCYCLONE_03696,33.395161595515525,TS,2011302N13062,33.395161595515525,0,
NONCYCLONE_03697,34.48710535782318,TS,2023129N08091,34.48710535782318,0,
NONCYCLONE_03698,35.05084597759637,TS,2025206N21090,35.05084597759637,0,
NONCYCLONE_03699,14.319494638066264,TS,2024288N16065,14.319494638066264,0,
NONCYCLONE_03700,43.199597527620284,TS,2015207N22091,43.199597527620284,0,
NONCYCLONE_03701,13.903532617561794,TS,2017333N06082,13.903532617561794,0,
NONCYCLONE_03702,14.159759230521942,TS,2014279N11096,14.159759230521942,0,
NONCYCLONE_03703,16.20351376857899,TS,2008317N11089,16.20351376857899,0,
NONCYCLONE_03704,40.000872839888366,TS,2013281N12098,40.000872839888366,0,
NONCYCLONE_03705,13.477551592018088,TS,2008317N11089,13.477551592018088,0,
NONCYCLONE_03706,28.229662007532205,DS,2006330S06049,28.229662007532205,0,
NONCYCLONE_03707,14.372848022674708,TS,2001141N14068,14.372848022674708,0,
NONCYCLONE_03708,24.554489616878122,DS,2004274N16069,24.554489616878122,0,
NONCYCLONE_03709,12.610621974489616,TS,2014003N08086,12.610621974489616,0,
NONCYCLONE_03710,10.203807683737708,TS,2008298N16085,10.203807683737708,0,
NONCYCLONE_03711,14.201328072561493,TS,2023156N10067,14.201328072561493,0,
NONCYCLONE_03712,38.85198896575458,TS,2006271N18089,38.85198896575458,0,
NONCYCLONE_03713,12.547114540554325,TS,2000289N15089,12.547114540554325,0,
NONCYCLONE_03714,14.801244954480614,TS,2023030N08087,14.801244954480614,0,
NONCYCLONE_03715,22.162823945976587,TS,2001364S19036,22.162823945976587,0,
NONCYCLONE_03716,33.34361684298918,TS,2023030N08087,33.34361684298918,0,
NONCYCLONE_03717,22.28011487661374,TS,2006262N19069,22.28011487661374,0,
NONCYCLONE_03718,27.69999110292488,TS,2016138N10081,27.69999110292488,0,
NONCYCLONE_03719,37.61070993777409,TS,2018136N11054,37.61070993777409,0,
NONCYCLONE_03720,14.086831409175822,TS,2016138N10081,14.086831409175822,0,
NONCYCLONE_03721,18.300087747220893,TS,2014279N11096,18.300087747220893,0,
NONCYCLONE_03722,11.403143725727611,TS,2004162N18068,11.403143725727611,0,
NONCYCLONE_03723,14.737922594759487,TS,2008117N11090,14.737922594759487,0,
NONCYCLONE_03724,46.98552637368557,TS,2016295N13089,46.98552637368557,0,
NONCYCLONE_03725,31.966857491942918,DS,2006012N03081,31.966857491942918,0,
NONCYCLONE_03726,20.071526355130807,TS,2019264N19071,20.071526355130807,0,
NONCYCLONE_03727,41.931818801006166,TS,2025149N21088,41.931818801006166,0,
NONCYCLONE_03728,10.713915020970452,TS,2018365N08115,10.713915020970452,0,
NONCYCLONE_03729,11.042849427237922,TS,2025144N17073,11.042849427237922,0,
NONCYCLONE_03730,35.51144581208986,TS,2003129N05091,35.51144581208986,0,
NONCYCLONE_03731,26.772733791654847,TS,2020296N19087,26.772733791654847,0,
NONCYCLONE_03732,14.074131142333442,TS,2024329N04089,14.074131142333442,0,
NONCYCLONE_03733,28.043172193654094,TS,2009344N06085,28.043172193654094,0,
NONCYCLONE_03734,18.01205507086567,TS,2021280N14068,18.01205507086567,0,
NONCYCLONE_03735,16.51824516700352,TS,2020327N08086,16.51824516700352,0,
